Date,VZ,MCD,Close,CLX,COST,PSX,BLK,TROW,JNJ,UNH,MMM,UPS,ACN,PPG,AMT,NEE
3/14/2018 16:00:00,48.45,153.88,58.83,128.57,184.63,94.21,558.96,115.5,132.32,225.38,234.29,108.76,161,115.04,146.46,158.01
3/15/2018 16:00:00,48.29,154.88,59.37,127.14,185.51,94.46,557.93,115.41,133.06,229.48,235.87,109.72,162.86,114.28,146.65,158.14
3/16/2018 16:00:00,48.56,154.26,59,128.49,185.87,95.79,563.66,115.54,133.68,227.86,237.22,110.91,160.89,114.93,146.55,161.04
3/19/2018 16:00:00,48.31,150.17,58.3,128.52,184.15,94.4,553.83,113.36,130.24,225.05,231.56,108.46,160.62,113.22,145.12,159.93
3/20/2018 16:00:00,47.69,152.25,58.66,128.12,187.35,95.1,557.52,112,131.21,226.78,232.45,108.03,162.88,113.85,146.31,160.42
3/21/2018 16:00:00,47.28,149.67,58.47,124.81,186.07,96.15,564.16,112.58,131.19,222.82,234.14,107.65,162.03,113.95,142.33,160.08
3/22/2018 16:00:00,46.88,147.49,57.77,125.51,182.64,94.7,539.42,107.64,127.38,215.21,223.17,104.45,150.23,111.31,143.01,161.89
3/23/2018 16:00:00,46.29,149.2,56.31,124.4,180.84,93.39,521.13,104.65,125.1,212.55,215.36,101.66,147.35,109.48,142.27,159.49
3/26/2018 16:00:00,47.07,149.91,57.8,124.22,187.22,96,540.72,108.34,127.39,219.07,220.24,103.7,152.85,111.93,145.21,161.43
3/27/2018 16:00:00,47.31,149.1,57.46,126.38,183.15,95.71,532.11,106.1,127.21,217.96,215.87,102.17,148.86,111.91,144.46,162.59
3/28/2018 16:00:00,48,148.25,57.9,130.31,183.61,94.33,528.03,105.79,127.45,218.5,216.54,102.68,147.41,109.97,144.3,162.27
3/29/2018 16:00:00,47.82,149.65,57.89,133.11,188.43,95.92,541.72,107.97,128.15,214,219.52,104.66,153.5,111.6,145.34,163.33
4/2/2018 16:00:00,47.16,151.39,56.24,128.69,182.75,94.95,519,104.67,124.56,217.2,212.62,103.84,147.98,108.26,143.83,162.37
4/3/2018 16:00:00,47.5,149.84,58,128.34,182.61,96.18,528.73,106.44,128.35,224.58,216.33,105.54,148.79,110.18,141.42,162
4/4/2018 16:00:00,47.93,150,58.83,130.05,185.52,95.99,536.31,107.57,130.41,228.79,217.56,106.41,149.97,110.79,143.05,162.33
4/5/2018 16:00:00,48.24,149.87,59.14,130.25,186.25,97.77,538.4,107.53,130.71,229.07,218.67,107.18,151.57,111.67,144.08,164
4/6/2018 16:00:00,47.48,150.78,58.34,128.51,183.96,96.97,519.92,104.38,128.1,223.96,212.25,105.33,147.38,109.39,142.16,162.75
4/9/2018 16:00:00,46.92,152.93,58.7,127.97,184.41,97.74,521.14,104.93,129.48,222.73,212.81,104.6,148.25,109.61,143.19,162.13
4/10/2018 16:00:00,48.27,156.56,59.41,126.99,183.55,100.25,533.96,106.74,130.25,226.79,216.98,106.02,152.05,110.36,137.4,161.8
4/11/2018 16:00:00,47.58,157.93,59.42,126.39,184.65,102.55,525.31,106.2,129.63,221.9,214.33,106.09,148.4,109.28,139.92,161.04
4/12/2018 16:00:00,47.74,159.66,59.43,124.67,188.82,102.63,533.01,108.05,130.43,224.24,216.42,106.99,150.09,110.04,138.38,159.07
4/13/2018 16:00:00,47.66,158.37,59.24,125.53,188.91,103.74,524.77,107.11,130.62,224.28,215.52,107.25,150.13,110,138.9,160.22
4/16/2018 16:00:00,48.39,159.91,59.43,127.17,194.58,106.82,524.85,107.95,131.76,230.32,217.7,109.25,151.42,111.77,138.52,162.12
4/17/2018 16:00:00,48.85,160.02,59.83,126.84,194.58,107.86,526.84,109.23,130.54,238.55,220.09,109.52,154.24,113.08,141.02,163.22
4/18/2018 16:00:00,48.62,159.38,59.5,126.72,196.51,108.89,523.22,108.88,127.72,236.4,219.52,110.9,155.52,113.08,139.81,162.86
4/19/2018 16:00:00,48.43,158.4,59.22,119.16,195.07,110.64,525.06,108.83,127.55,235.76,218.85,109.68,154.59,109.64,137.42,162.54
4/20/2018 16:00:00,47.9,157.81,58,114.88,193.56,110.99,524.42,108.44,126.66,235.06,217.75,108.55,152.41,108.87,136.62,160.79
4/23/2018 16:00:00,48.66,157.66,58.16,114.8,193.35,111.45,519.85,108.62,126.83,234.34,215.88,109.11,153.04,108.88,138.2,161.13
4/24/2018 16:00:00,49.67,158.68,57.81,114.96,192.51,109.23,513.7,107.37,126.19,234.22,201.13,108.22,151.07,105.77,136.96,162.17
4/25/2018 16:00:00,50.1,159.19,57.71,116.42,193.97,109.79,512.22,111,126.76,234.9,198.84,108.66,150.09,107.88,135.73,160.33
4/26/2018 16:00:00,49.76,159.97,59.38,116.15,195.26,112.52,522.72,112.3,128.01,237.03,197.09,113.28,152.29,107.7,136.84,163.21
4/27/2018 16:00:00,51.57,161.1,58.36,118.31,196.58,111.34,524.65,114.02,128.27,240.18,196.12,113.99,152.39,107.97,135.24,163.96
4/30/2018 16:00:00,49.35,161.26,57.57,117.2,197.16,111.31,521.5,113.82,126.49,236.4,194.39,113.5,151.2,105.88,136.36,163.91
5/1/2018 16:00:00,48.82,160.92,58.13,116.82,196.55,111.85,517.97,111.25,126.01,236.85,195.02,112.45,151.92,106.92,135.1,163.22
5/2/2018 16:00:00,47.75,162.36,56.7,116,194,114.52,514.79,110.6,123.5,233.46,194.5,111.15,150.71,105.71,136.47,163.45
5/3/2018 16:00:00,47.84,163.56,56.13,118.49,193.01,115.59,511.67,109.44,123.03,234.15,195.68,109.81,151.73,104.96,137.58,163.06
5/4/2018 16:00:00,48.19,164.02,57.68,120.29,195.19,115.61,520.4,111.97,124.19,235.9,199.36,111.31,153.44,106.4,138.85,164.09
5/7/2018 16:00:00,47.73,165.17,57.45,120.83,193.06,115.41,523.6,113.47,123.59,233.78,200.26,112.12,152.3,106.21,138.14,163.35
5/8/2018 16:00:00,47.02,165.29,57.67,118.71,194.48,116.25,519.93,114.17,122.61,232.03,201.74,111.27,151.94,106.68,137.01,159.91
5/9/2018 16:00:00,46.38,166.12,57.04,120.33,196.04,117.5,531.35,116.66,123.51,229.21,203.42,111.4,154.62,107.05,137.95,158.29
5/10/2018 16:00:00,47.2,165.85,57.65,120.31,195.45,117.96,536.26,117.59,125.35,233.71,205.03,113.99,156.54,106.11,139.89,160.23
5/11/2018 16:00:00,48.62,165.71,57.27,120.54,195.76,117.76,540.43,118.22,127.24,238.28,205.16,115.45,157.08,100.43,138.86,160.74
5/14/2018 16:00:00,48.49,165.16,57.13,119.04,195.88,118.29,539.76,118.01,126.06,242.9,205.76,116.34,155.57,102.97,138.29,160.2
5/15/2018 16:00:00,47.79,165.25,56.64,117.4,195.48,118.32,533.21,117.14,125.13,239.5,202.41,115.61,154.07,103.03,136.7,158.85
5/16/2018 16:00:00,47.86,164.59,57.15,118.38,198.71,118.16,533.9,120.75,125.35,241.72,200.21,116.32,154.08,103.5,136.47,157.17
5/17/2018 16:00:00,47.85,164.47,57.2,118.33,199.6,121.87,535.58,120.63,123.85,242.96,200.36,116.59,154.93,104.41,136.85,156.42
5/18/2018 16:00:00,47.74,164.22,57.2,117.33,199.6,120.33,538.49,120.59,124.24,244.64,198.96,115.38,155.31,104.41,137.05,156.42
5/21/2018 16:00:00,48.43,163.35,57.34,119.01,199.62,121.44,543.48,121.94,123.72,247.9,201.76,117.08,156.94,105.03,137.38,160.22
5/22/2018 16:00:00,48.81,163.45,56.96,119.56,198.97,118.75,546.88,122.66,122.91,245.18,198.97,115.36,155.33,102.84,137.15,159.43
5/23/2018 16:00:00,48.59,163.24,57.49,119.44,198.14,118.95,542.66,121.55,123.45,244.26,198.67,115.28,155.31,102.71,136.83,160.28
5/24/2018 16:00:00,48.64,163.43,57.68,119.69,198.89,118.82,540.83,121.38,122.25,242.73,199.41,115.63,155.59,102.5,135.5,161.2
5/25/2018 16:00:00,48.52,164.74,57.92,122.58,198.36,115.6,539.61,121.38,121.47,244.95,199.03,115.49,155.99,103.4,136.33,162.42
5/29/2018 16:00:00,48.2,166.03,57.23,124.14,196.74,116.81,524.26,118.73,119.4,242.17,195.74,113.83,153.54,101.04,135.97,163.73
5/30/2018 16:00:00,48.6,166.07,57.48,126.09,199.64,119.18,534.29,122.29,120.97,244.94,198.68,116.69,156.03,101.43,137.83,165.27
5/31/2018 16:00:00,47.67,167.65,56.67,120.83,198.24,116.49,534.23,121.42,119.62,241.51,197.23,116.12,155.74,100.92,138.37,165.81
6/1/2018 16:00:00,47.81,167.34,56.91,120.44,197.13,119,539.06,122.9,121.26,243.35,199.59,117.25,158.89,102.01,138.52,163.08
6/4/2018 16:00:00,47.82,165.31,57.07,121.23,198.62,119.2,540.67,123.19,121.95,244.63,201.06,116.97,159.43,102.43,140.06,161.17
6/5/2018 16:00:00,47.97,165.78,55.68,121.4,197.84,118.83,534.38,122.52,121.48,244.43,201.2,116.81,159.92,102.5,138.91,159.3
6/6/2018 16:00:00,48.41,165.38,57.17,121.93,197.66,116.65,551.86,126.19,122.79,248.65,203.86,117.02,162.71,103.93,139.04,156.13
6/7/2018 16:00:00,49.01,162.71,57.14,124.55,202.57,117.44,549.14,125.22,123.33,248.98,205.07,116.19,160.61,103.09,138.18,156.38
6/8/2018 16:00:00,49.18,164.39,56.6,126.75,203.76,116.84,549.41,125.98,124.06,250.68,206.59,116.6,162.17,104.15,138.58,156.8
6/11/2018 16:00:00,49.3,164.22,56.48,127.92,204.5,117.02,549.06,125.86,122.66,253.78,205.12,116.85,162.75,103.93,139.64,155.4
6/12/2018 16:00:00,48.81,163.66,56.48,127.61,204.88,115.55,547.11,126.24,122.54,253.58,204.92,118.34,162.84,103.53,141.14,157.41
6/13/2018 16:00:00,47.4,164.05,56.21,126.99,204.11,115.75,532.17,125.32,122.63,252.87,204.89,117.33,163.02,103.3,136.46,157.14
6/14/2018 16:00:00,47.82,163.27,57.02,127.89,205.12,115.55,523.36,123.66,122.41,255.33,203.63,117.19,162.76,103.96,138.35,158.82
6/15/2018 16:00:00,48.06,164.11,57.11,128.85,207.32,114.3,524.52,124.69,122.61,255.98,204.97,116.77,163.48,105.38,138.56,159.54
6/18/2018 16:00:00,47.46,165.35,57.22,126.93,206.21,114.94,527.54,123.71,121.32,254.87,204.17,116.77,162.88,105,138.23,160.41
6/19/2018 16:00:00,48.5,168.06,57.43,127.56,207.53,114.58,526.61,122.93,122.57,253.02,199.39,114.82,163.31,104.13,139.08,163
6/20/2018 16:00:00,48.09,165.47,52.22,126.81,207.98,114.59,526.58,124.44,122.04,252.81,198.08,113.65,161.77,105.14,140.54,162.7
6/21/2018 16:00:00,48.63,167.5,50.62,126.95,209.96,111.45,524.98,123.67,121.45,251.89,195.52,113.42,160.03,104.3,141.68,163.37
6/22/2018 16:00:00,49.76,167.74,51.24,128.91,211.1,112.02,522.74,123,122.84,254.37,196.5,113.7,159.63,105.42,142.82,164.3
6/25/2018 16:00:00,49.6,170.45,50.66,132.41,211.75,110.45,515.14,119.74,122.59,250.71,195.8,110.2,156.16,105.11,142.15,166.4
6/26/2018 16:00:00,49.3,172.86,50.38,131.17,210.09,110.81,510.85,118.65,122.35,249.77,196.58,109.57,156.86,105.83,143.17,166.77
6/27/2018 16:00:00,49.31,172.06,49.84,130.63,210.03,110.71,503.53,115.6,121.61,248.17,194.92,108.38,155.34,105.11,143.35,168.08
6/28/2018 16:00:00,50.86,172.33,48.54,133.86,208.71,111.74,501.77,115.68,122,248.17,195.97,105.88,164.5,105.72,144.26,166.81
6/29/2018 16:00:00,50.31,174.16,48.85,135.25,208.98,112.31,499.04,116.09,121.34,245.34,196.72,106.23,163.59,103.73,144.17,167.03
7/2/2018 16:00:00,50.42,176.57,49.06,133.52,207.99,110.61,499.52,116.52,121.58,247.48,195.52,105.88,163.23,102.68,144.67,169.01
7/3/2018 13:00:00,50.7,177.25,48.77,132.83,207.12,110.51,491.29,115.73,122.71,246.98,195.83,105.76,163.34,102,143.03,168.56
7/5/2018 16:00:00,51.28,179.82,48.61,134.99,209.14,110.15,491.98,115.49,125,250.5,197.34,106.29,164.8,102.81,145.67,168.54
7/6/2018 16:00:00,51.48,180.42,48.98,135.44,209.62,111.18,491.69,115.5,125.75,250.76,197.46,106.03,164.51,103,145.81,170.31
7/9/2018 16:00:00,50.74,184.9,49.9,131.9,210.94,112.59,504.1,117.85,126.05,253.67,200.53,108.59,166.13,103.92,142.18,165.32
7/10/2018 16:00:00,51.34,182.85,50.42,132.48,211.7,113.19,504.93,118.74,127.38,255.54,201.48,108.51,166.46,104.8,143.54,167.44
7/11/2018 16:00:00,51.34,180.8,50.14,133.28,210.95,110.66,502.9,118.37,126.24,254.59,197.68,107.33,166.31,103.75,143.41,168.41
7/12/2018 16:00:00,51.24,182,50.25,133.45,214.02,111.14,506.67,119.9,127.76,256.05,199.32,108.53,168.03,103.84,143.76,168.49
7/13/2018 16:00:00,51.41,183.41,51.62,134.46,216.54,111.81,507.09,119.23,125.93,258.7,201.18,108.97,168.09,103.99,143.23,169.52
7/16/2018 16:00:00,51.59,182.25,50.94,134.2,214.85,111.32,503.96,120.38,124.69,256.98,201.11,110.65,167.64,102.37,141.76,169.5
7/17/2018 16:00:00,51.43,181.8,51.28,135.02,215,111.06,504.88,120.41,129.11,250.29,202.07,111.07,168.07,105.41,142.17,170.21
7/18/2018 16:00:00,51.14,183.03,51.15,129.53,214.97,110.9,510.85,122.15,127.8,255.42,202.2,112.16,166.38,106.75,141.38,169.42
7/19/2018 16:00:00,50.75,182.13,51.34,130.34,217.54,110.9,504.89,120.75,125.94,252.93,201.6,112.84,166.89,106.39,141.67,170.25
7/20/2018 16:00:00,50.62,182.58,50.91,131.8,218.69,110.36,502.78,119.86,125.85,252.7,201.95,112.07,166.52,105,140.38,169.97
7/23/2018 16:00:00,50.75,184.73,51.19,130.69,218.84,110.44,508.51,121.31,126.63,252.74,198.84,112.71,165.96,104.41,140.84,168.83
7/24/2018 16:00:00,51.51,185.98,51.17,129.63,218.58,111.22,508.89,121.3,129.36,253.76,200.68,112.44,165.17,106.05,141.57,170.21
7/25/2018 16:00:00,50.91,187.31,51.62,130.31,220.7,112.35,512.49,124.81,128.62,254.86,204.38,120.2,167.08,109.28,142.94,167.75
7/26/2018 16:00:00,51.18,188.08,51.45,131.76,221.72,116,505.11,121.6,130.28,257,207.96,118.87,165.17,110.66,144.51,168.16
7/27/2018 16:00:00,52.01,188.13,52.15,132.72,219.65,118.79,502.92,119.01,131.55,255.95,207.42,118.66,162.02,109.44,144.38,166.98
7/30/2018 16:00:00,52.49,190.36,51.9,134.62,219.11,122.15,500.18,117.38,132.17,253.84,205.12,118.71,159.42,109.74,142.72,166.23
7/31/2018 16:00:00,51.64,190.19,52.39,135.17,218.71,123.34,502.76,119.08,132.52,253.22,212.32,119.89,159.33,110.66,148.24,167.54
8/1/2018 16:00:00,51.73,189.78,51.93,134.16,217.13,123.01,479.45,117.27,132.64,253.37,207.05,119.36,159.71,109.73,150.17,167.9
8/2/2018 16:00:00,51.98,189.53,51.68,142.44,221.12,122.05,475.31,117.44,131.25,256.08,205.53,118.6,160.15,109.32,148.21,169.45
8/3/2018 16:00:00,52.27,188.03,52.23,143.08,222.03,121.66,482.4,117.4,131.95,257.22,207.29,119.15,160.37,110.95,150.99,171.15
8/6/2018 16:00:00,52.48,189.01,52.07,143.52,222.72,122.54,483.46,118.55,132.02,256.76,206.7,119.54,160.58,110.32,150.91,171.01
8/7/2018 16:00:00,52.46,190.51,52.07,141.48,223.86,122.72,487.46,119.36,131.46,257.65,208.57,120.01,161.2,109.96,150.03,170.63
8/8/2018 16:00:00,52.7,192.5,51.55,140.86,224.58,122.98,487.05,119.7,131.17,258.81,207.14,120.58,161.14,109.25,149.32,170.08
8/9/2018 16:00:00,53.01,192.04,51.92,140.21,218.24,122.18,484.1,118.89,131.2,261.59,204.78,120.87,160.64,109.21,150.57,170.85
8/10/2018 16:00:00,52.47,193.1,51.51,140.21,220.31,122.59,478.95,117.14,130.75,260.36,201.96,119.27,160.68,107.46,149.18,170.93
8/13/2018 16:00:00,52.22,191.8,51.81,141.22,219.56,121.57,475.39,116.58,130.22,260.91,199.84,118.16,160.23,106.08,149.01,171.3
8/14/2018 16:00:00,52.87,194.68,52.59,141.84,222,120.94,477.21,117.57,129.5,263.48,200.52,118.98,161.24,106.85,149.11,171.94
8/15/2018 16:00:00,53.24,196.42,52.75,144.97,221.67,115.38,470.82,115.49,130.43,260.61,201.39,120.05,160.41,107.03,149.54,172.77
8/16/2018 16:00:00,54.27,196.31,53.04,146.77,223.19,114.94,474.61,116.32,132.48,263.1,203.15,121.11,162.89,107.9,149.72,174.79
8/17/2018 16:00:00,54.79,199.82,53.56,147.53,225.68,115.44,474.15,115.61,134.47,262.33,204.77,121.8,164.89,108.42,151.17,175.17
8/20/2018 16:00:00,54.65,198.33,53.92,148.23,227.35,116.08,475.56,115.7,136.88,262.4,204.6,122.55,165.12,109.73,150.79,174.3
8/21/2018 16:00:00,54.91,201.33,54,146.55,228.54,116.51,474.93,116.21,135.35,261.69,205.69,123.01,164.61,111.08,149.28,172.63
8/22/2018 16:00:00,54.14,204.46,52.82,145.16,229.21,117.02,478.02,115.69,134.61,260.74,204.26,121.87,164.92,110.6,148.11,171.71
8/23/2018 16:00:00,54.28,204.9,52.66,145.88,229.51,118.37,470.46,115.06,135.11,261.42,202.75,121.71,165.2,109.77,147.38,171.63
8/24/2018 16:00:00,54.78,206.22,52.75,145.67,231.28,119.25,477.51,115.41,135.95,264.28,205.29,122.74,165.88,110.62,148.06,172.7
8/27/2018 16:00:00,54.85,205.37,52.97,144.68,230.03,120.03,483.61,116.29,134.92,267.08,208.33,123.85,166.87,111.13,148.37,171.46
8/28/2018 16:00:00,54.65,207.23,53.05,144.73,230.26,119.75,483.35,116.49,134.32,268.51,209.43,122.75,167.67,109.87,150.1,170.56
8/29/2018 16:00:00,54.57,204.92,53.25,144.78,230.19,120.44,485.22,116.27,134.86,269,210.46,123.47,169.77,111.66,150.45,170.53
8/30/2018 16:00:00,54.75,201.81,53.1,145,230.83,119.55,475.27,115.41,134.95,268.39,210.22,122.85,168.63,110.66,148.94,170.83
8/31/2018 16:00:00,54.37,200.9,53.45,144.98,233.13,118.51,479.06,115.89,134.69,268.46,210.92,122.88,169.07,110.54,149.12,170.1
9/4/2018 16:00:00,53.19,199.9,53.53,146.12,234.68,118.96,475.78,115.16,133.72,268.51,208.6,124.34,169.5,109.88,148.15,170.03
9/5/2018 16:00:00,53.82,193.97,53.79,148.46,235.61,117.99,478.24,114.5,135.86,267.64,211.83,124.66,168.64,110.6,147.6,171.62
9/6/2018 16:00:00,54.29,183.11,54.21,149.72,236.68,116.7,471.96,113.26,136.87,269.65,212.74,123.7,169.36,112,148.09,173.82
9/7/2018 16:00:00,54,191.04,54.86,150.74,241.46,114.3,471.44,107.73,137.32,268.28,212.57,122.99,169.07,111.51,146.55,172.1
9/10/2018 16:00:00,54.12,191.29,54.97,150.56,243.18,113.95,473.75,109.48,137.21,259.73,212.93,124.34,169.55,112.09,147.33,172.03
9/11/2018 16:00:00,54.72,181.22,55.12,150.16,244.21,112.55,471.13,110.27,138.51,261.04,211.78,123.07,170.69,112.59,147,172.15
9/12/2018 16:00:00,54.97,184.12,54.97,150.84,242.44,112.16,470.01,110.13,139.36,262.67,206.71,123.3,170.35,112.03,147.31,172.5
9/13/2018 16:00:00,54.94,184.06,54.89,151.21,241.27,113.02,468.98,109.17,139.89,265.49,209.05,119.7,172.07,112.95,148.72,174.6
9/14/2018 16:00:00,54.55,183.72,54.75,151.38,235.38,113.6,476.06,110.37,139.49,265.31,207.88,120.39,171.64,112.17,147.19,173.65
9/17/2018 16:00:00,54.7,184.69,54.57,151.93,232,112.81,470.9,108.96,139.96,263.87,209.53,119.09,171.04,112.99,147.75,173.86
9/18/2018 16:00:00,54.39,185.27,55.07,151.85,234.35,113.3,472.2,109.29,140.54,263.29,211.53,118.24,172.41,113.27,147.41,173.44
9/19/2018 16:00:00,53.5,186.97,55.43,150.66,233.85,109.36,483.54,110.9,140.46,265.33,213.12,118.25,173.14,115.05,147.58,169.17
9/20/2018 16:00:00,53.95,186.71,56.43,151.88,233.92,110.33,487.14,111.54,141.98,266.39,215.27,119.12,174.13,115.92,148.73,169.27
9/21/2018 16:00:00,54.42,183.06,57.45,152.47,234.76,111.66,487.61,111.77,142.88,266.67,216.33,118.49,174.19,115.98,148.49,170.76
9/24/2018 16:00:00,53.54,185.47,56.69,149.95,233.34,113.46,482.07,110.97,140.47,267.36,213.51,117.33,172.63,112.69,146.38,168.81
9/25/2018 16:00:00,53.05,188.35,56.9,149.64,232.93,114.88,479.09,110.3,138.64,263.51,210.64,116.26,172.82,111.54,145.7,166.85
9/26/2018 16:00:00,53.14,188.46,57.27,150.37,233.81,113.89,474.83,109.74,138.16,262.91,211.07,116.7,172.97,110.39,143.95,164.45
9/27/2018 16:00:00,53.59,184.98,57.34,149.28,234,112.88,477.89,110.1,138.22,264.65,210.11,116.73,170.05,108.99,143.39,165.59
9/28/2018 16:00:00,53.39,182.27,56.84,150.41,234.88,112.72,471.33,109.18,138.17,266.04,210.71,116.75,170.2,109.13,145.3,167.6
10/1/2018 16:00:00,53.84,179.64,55.58,150.43,234.65,114.48,473.47,109.86,139.69,269.1,212.19,117.46,173.51,109.75,144.03,166.99
10/2/2018 16:00:00,54.42,178.46,55.59,152.26,236.35,114.69,477.21,111.22,140.48,270.63,215.71,116.99,173.15,110.21,144.13,169.34
10/3/2018 16:00:00,54.29,181.74,55.47,147.21,233.2,118.47,474.37,111.78,139.03,270.9,215.76,117.78,174.14,108.73,143.91,168.24
10/4/2018 16:00:00,55.02,181.64,55.89,146.58,231.68,117.7,474.15,110.8,139.35,268.32,213.84,117.31,171.86,108.46,144.44,169.25
10/5/2018 16:00:00,54.94,178.58,55.76,149.58,218.82,118.37,470.86,109.32,139.1,269.2,213.19,117.24,171.23,108.02,144.75,172.37
10/8/2018 16:00:00,55.02,177.94,56.54,149.88,223.93,118.14,471.46,109.23,139.39,269.01,214.37,118.78,169.9,109.58,145.79,173.32
10/9/2018 16:00:00,54.99,182.16,57.71,150.3,224.17,117.68,459.71,107.99,139.2,270.11,210.42,117.92,168.8,98.56,147.65,173.73
10/10/2018 16:00:00,54.33,179.71,56.01,147.55,221.05,113.05,426.76,101.55,137.73,263.08,202.15,116.65,161.74,99.6,145.5,172.75
10/11/2018 16:00:00,53.33,178.35,54.86,142.18,221.82,109.46,417.68,98.51,133.84,257.12,196.73,113.76,156,96.38,140.68,169.09
10/12/2018 16:00:00,53.73,177.41,56.45,144.84,226.95,109.46,427.7,100.21,133.87,259.61,198.23,115.64,159.44,95.09,142.05,169.36
10/15/2018 16:00:00,53.6,178.07,56.75,146.61,224.51,107.21,426.94,100.67,133.95,260.25,198.94,115.77,157.92,96.15,142.73,169.64
10/16/2018 16:00:00,53.7,178.96,57.81,148.69,227.68,109.86,408,101.96,136.56,272.57,202.33,117.48,161.2,98.18,145.69,171.29
10/17/2018 16:00:00,53.96,177.1,59.1,149.43,228.49,108.78,411.85,102.66,139.46,267.3,202.93,118.01,158.9,98.12,146.68,170.82
10/18/2018 16:00:00,54.65,178.16,58.64,149,228.58,109.12,399.87,99.85,139.5,266.81,200.38,114.73,156.2,98.99,146.79,171.57
10/19/2018 16:00:00,54.9,178.02,58.66,152.57,229.67,102.77,401.65,100.06,139.05,265.3,199.85,116.49,158.28,101.39,150.15,173.46
10/22/2018 16:00:00,54.98,175.29,58.9,150.85,229.06,103.15,392.36,99.4,138.68,262.19,201.36,115.64,159.55,101.66,149.25,172.66
10/23/2018 16:00:00,57.21,171.8,58.81,150.13,228.75,99.8,387.49,97.82,138.93,264.86,192.55,114.24,158.09,100.63,150.85,170.63
10/24/2018 16:00:00,57.42,176.38,58.06,152.96,223.76,95.3,378.66,93.87,137.47,256.32,184.54,107.93,153.12,97.78,151.97,175.6
10/25/2018 16:00:00,56.43,174.68,58.96,151.59,226.4,98.49,391.96,95.52,138.47,264.24,184.99,107.82,156.92,103.71,153.51,173.2
10/26/2018 16:00:00,55.51,174.76,58.07,147.82,218.19,99.45,386.93,93.87,136.97,258.18,184.95,105.31,154.45,102.83,149.61,169.89
10/29/2018 16:00:00,56.48,178.24,58.37,149.76,222.42,98.52,390.65,93.77,137.55,256.52,185.79,105.13,152.74,102.89,152.82,172.78
10/30/2018 16:00:00,58.18,172.9,58.59,152.82,227.92,102.06,403.83,96.22,140.75,258.28,189.81,107.07,154.62,104.22,160.95,173.55
10/31/2018 16:00:00,57.09,173.76,58.27,148.45,228.63,102.82,411.42,96.99,139.99,261.35,190.26,106.54,157.62,105.09,155.81,172.5
11/1/2018 16:00:00,56.05,177.44,58.63,153.73,229.6,102.5,412.99,98.02,140.82,260.93,192.22,107.52,158.58,106.74,153.02,170.47
11/2/2018 16:00:00,56.63,179.13,64.32,154.2,230.16,99.01,409.76,96.93,140.68,261.01,192.81,105.99,157.39,106.91,152.06,168.15
11/5/2018 16:00:00,57.21,174.45,64.48,156.96,234.45,100.52,411,97.42,142.2,261.01,193.25,106.82,158.6,106.45,155.7,170.71
11/6/2018 16:00:00,57.21,172.51,66.01,158.1,236.71,100.88,413.43,99.13,142.57,263.54,195.3,108.65,159.42,107.36,156.16,171.46
11/7/2018 16:00:00,57.65,173.49,68.16,158.67,240.37,103.12,424.73,101.5,144.75,274.63,201.29,111.13,163.87,109.53,156.95,173.54
11/8/2018 16:00:00,58.27,172.86,68.72,157.74,238.7,98.67,421.39,99.89,145.3,276.65,204.07,111.5,164.5,108.67,159.36,173.96
11/9/2018 16:00:00,58.46,173.36,68.6,158.77,237.74,99.74,413.95,98.48,145.34,276.55,201.1,109.51,165.15,107.71,160.14,176.56
11/12/2018 16:00:00,58.72,172.8,67.91,161.07,234.48,97.67,405.42,95.58,145.62,272.38,197.04,107.72,162.44,105.4,161.03,178.49
11/13/2018 16:00:00,58.66,174.43,67.41,159.86,234.14,94.8,407.31,95.86,144.68,269.22,198.37,109.4,161.45,104.31,161.31,178.66
11/14/2018 16:00:00,58.94,174.91,67.04,160.18,233.31,95.6,401.98,94.54,144.25,264.96,198.06,109.5,160.29,105.35,163.41,176.82
11/15/2018 16:00:00,59.08,179.85,67.62,160.71,229.94,96.23,406.88,96.06,144.5,264.94,204.91,110.45,162.49,107.08,162.13,179.18
11/16/2018 16:00:00,60.21,177.08,68.16,162.02,231.02,96.61,411,95.87,145.99,271.11,209,110.09,165,107.17,163.98,180.39
11/19/2018 16:00:00,60.62,177.01,67.91,162.39,228.74,94.9,407.78,94.96,147.73,266.05,205.58,111.29,162.77,107.7,166.23,182.01
11/20/2018 16:00:00,59.46,177.66,67.18,160.41,219.31,92.54,402.92,92,146.45,261.5,200.51,108.51,158.9,105.88,160.64,178.77
11/21/2018 16:00:00,59.16,176.26,66.77,159.71,218.57,93.65,407.62,94.51,141.99,260.55,198.69,108.77,156.98,106.81,160.31,176.18
11/23/2018 13:00:00,58.64,177.39,65.7,162.83,220.06,89,406.61,94.65,142.23,261.62,196.8,108.69,156.93,107.29,160.39,177.33
11/26/2018 16:00:00,59.17,185.72,65.69,163.33,219.45,92.07,418.49,95.96,141.37,266.16,199.86,110.64,158.4,107.34,161.59,177.03
11/27/2018 16:00:00,60.65,186.46,66.08,166.36,223.01,91.26,417.16,94.87,143.22,271.15,200.69,111.51,159.11,105.8,162.08,178
11/28/2018 16:00:00,60.06,184.8,66.82,165.42,230.34,92.63,427.27,98.34,146.44,280.95,204.34,113.55,162.21,107.64,162,178.05
11/29/2018 16:00:00,59.45,184.63,66.88,166.05,231,92.68,422.94,97.87,145.85,282.55,204.56,113.26,161.07,108.47,162.72,177.12
